Case Number,Address,Parcel,Establishment Name,Code Number,Code Description,Case Open Date,Case Closed Date,Date Cited,Date Corrected,Code Case Status,geocoded_column
216395,"589 Massachusetts Ave, Cambridge, MA 02139",90-70,Caffe Nero,?	4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,03/28/2023 12:00:00 AM,04/05/2023 12:00:00 AM,03/28/2023 12:00:00 AM,04/04/2023 12:00:00 AM,Complete,POINT (-71.102797 42.365052)
206890,"581 Massachusetts Ave, Cambridge, MA 02139",90-133,H Mart,4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,01/04/2023 12:00:00 AM,01/11/2023 12:00:00 AM,01/04/2023 12:00:00 AM,01/11/2023 12:00:00 AM,Complete,POINT (-71.102735 42.365015)
231693,"10 Fawcett St, Cambridge, MA 02138",267F-301,Basil Tree Catering,6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",07/05/2023 12:00:00 AM,07/28/2023 12:00:00 AM,07/05/2023 12:00:00 AM,07/27/2023 12:00:00 AM,Complete,POINT (-71.145508 42.389603)
202117,"1374 Massachusetts Ave, Cambridge, MA 02138",160-58,Le Macaron French Pastries Cambridge,4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,11/09/2022 12:00:00 AM,11/16/2022 12:00:00 AM,11/09/2022 12:00:00 AM,11/16/2022 12:00:00 AM,Complete,POINT (-71.11895 42.373288)
204117,"36 Jfk St, Cambridge, MA 02138",160-11,Chutneys,	4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,12/01/2022 12:00:00 AM,12/12/2022 12:00:00 AM,12/01/2022 12:00:00 AM,12/12/2022 12:00:00 AM,Complete,POINT (-71.119871 42.372747)
191765,"16 Eliot St, Cambridge, MA 02138",162-26,Gyu-Kaku Restaurant,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",08/22/2022 12:00:00 AM,01/30/2023 12:00:00 AM,08/22/2022 12:00:00 AM,01/30/2023 12:00:00 AM,Complete,POINT (-71.121523 42.372031)
198604,"1160 Massachusetts Ave, Cambridge, MA 02138",133-20,Kung Fu Tea,7-102.11 * ,Common Name – Working Containers,10/13/2022 12:00:00 AM,11/14/2022 12:00:00 AM,10/13/2022 12:00:00 AM,10/21/2022 12:00:00 AM,Complete,POINT (-71.11462 42.371309)
196671,"1627 Cambridge St, Cambridge, MA 02138",140-148,Harvard Market,3-602.11 [590.004 (J)] *,Packaged Foods-Properly Labeled,09/28/2022 12:00:00 AM,10/04/2022 12:00:00 AM,09/28/2022 12:00:00 AM,10/04/2022 12:00:00 AM,Complete,POINT (-71.109245 42.374908)
182838,"115 Prospect St, Cambridge, MA 02139",107-117,Whole Foods Market,4-101.111 ,Nonfood-Contact Surfaces Materials,06/29/2022 12:00:00 AM,07/22/2022 12:00:00 AM,06/29/2022 12:00:00 AM,07/22/2022 12:00:00 AM,Complete,POINT (-71.102159 42.367896)
209672,"485 Massachusetts Ave, Cambridge, MA 02139",91-87,Happy Lamb Hot Pot,2-102.11 [590.003 (B)] *,Demonstration of Knowledge ,02/02/2023 12:00:00 AM,02/16/2023 12:00:00 AM,,02/16/2023 12:00:00 AM,Complete,POINT (-71.101293 42.364154)
183998,"0 Garden St, Cambridge, MA 02138",169-4,Christ Church Cambridge,,,07/07/2022 12:00:00 AM,07/08/2022 12:00:00 AM,07/07/2022 12:00:00 AM,,Complete,POINT (-71.120458 42.375438)
189472,"450 Massachusetts Ave, Cambridge, MA 02139",92-132,La Fabrica,4-601.11 *,"Equipment, Food-Contact Surfaces, and Utensils Clean",08/10/2022 12:00:00 AM,09/19/2022 12:00:00 AM,,08/24/2022 12:00:00 AM,Complete,POINT (-71.1011 42.363476)
228887,"18 Eliot St, Cambridge, MA 02138",162-26,Punjab Express,3-304.14 ,"Wiping Cloths, Use Limitation",06/15/2023 12:00:00 AM,06/30/2023 12:00:00 AM,06/15/2023 12:00:00 AM,06/29/2023 12:00:00 AM,Complete,POINT (-71.121468 42.371969)
182617,"20 Acorn Park Dr, Cambridge, MA 02140",267.2-273,The Bistro,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",06/28/2022 12:00:00 AM,07/06/2022 12:00:00 AM,,07/06/2022 12:00:00 AM,Complete,POINT (-71.14736 42.398258)
256861,,,Special Events Meeting,,,02/02/2024 12:00:00 AM,02/02/2024 12:00:00 AM,02/02/2024 12:00:00 AM,,Complete,
226998,"1255 Cambridge St, Cambridge, MA 02139",83-67,Christina's ice cream ,4-903.11-.12 ,"Equipment, Utensils, Linens and Single-Service/Use Articles-Storing & Prohibitions",06/05/2023 12:00:00 AM,09/01/2023 12:00:00 AM,,06/23/2023 12:00:00 AM,Complete,POINT (-71.098376 42.373507)
179365,"208 Concord Ave, Cambridge, MA 02138",230-71,Hi-Rise Bread Company,3-301.11 [590.004(E)] *,Preventing Contamination from Hands ,06/06/2022 12:00:00 AM,04/04/2023 12:00:00 AM,06/06/2022 12:00:00 AM,07/05/2022 12:00:00 AM,Complete,POINT (-71.131356 42.382508)
248991,"186 Alewife Brook Pkwy, Cambridge, MA 02138",265C-25,Staples the Office Superstore,,,05/16/2023 12:00:00 AM,11/08/2023 12:00:00 AM,05/16/2023 12:00:00 AM,,Complete,POINT (-71.14095 42.390168)
240451,"1736 Massachusetts Ave, Cambridge, MA 02138",175-37,Simons Coffee House ,6-501.12 ,"Cleaning, Frequency and Restrictions (C)",08/23/2023 12:00:00 AM,10/16/2023 12:00:00 AM,08/23/2023 12:00:00 AM,09/19/2023 12:00:00 AM,Complete,POINT (-71.119626 42.384492)
242423,"7 Broad Canal Way, Cambridge, MA 02142",14-1038,Depth n Green,,,09/11/2023 12:00:00 AM,09/12/2023 12:00:00 AM,09/11/2023 12:00:00 AM,,Complete,POINT (-71.082784 42.363326)
187246,"1166 Cambridge St, Cambridge, MA 02139",85-66,Puritan and Company,6-501.111 * ,Controlling Pests,07/27/2022 12:00:00 AM,08/03/2022 12:00:00 AM,07/27/2022 12:00:00 AM,08/03/2022 12:00:00 AM,Complete,POINT (-71.096857 42.373124)
248155,"485 Massachusetts Ave, Cambridge, MA 02139",91-87,Happy Lamb Hot Pot, 4-501.110 ,"Mechanical Warewashing Equipment, Washing Solution Temperature (Pf)",10/26/2023 12:00:00 AM,11/20/2023 12:00:00 AM,10/26/2023 12:00:00 AM,11/17/2023 12:00:00 AM,Complete,POINT (-71.101293 42.364154)
206333,"468 Broadway, Cambridge, MA 02138",136-15,Broadway Marketplace,,,12/14/2022 12:00:00 AM,12/29/2022 12:00:00 AM,12/14/2022 12:00:00 AM,,Complete,POINT (-71.113066 42.37396)
217227,"40 Jfk St, Cambridge, MA 02138",160-11,Tasty Burger, 5-202.11 * ,Approved System and Cleanable Fixtures,04/04/2023 12:00:00 AM,05/12/2023 12:00:00 AM,,,Complete,POINT (-71.11997 42.372628)
248981,"198 Alewife Brook Pkwy, Cambridge, MA 02138",265C-25,TJ Maxx # 470,,,05/09/2023 12:00:00 AM,11/08/2023 12:00:00 AM,05/09/2023 12:00:00 AM,,Complete,POINT (-71.141165 42.38989)
204459,"350 Main St, Cambridge, MA 02142",48-158,Kendall Hotel,3-304.12 ,"In-Use Utensils, Between-Use Storage",12/05/2022 12:00:00 AM,01/05/2023 12:00:00 AM,12/05/2022 12:00:00 AM,,Complete,POINT (-71.087277 42.362397)
240552,"640 Concord Ave, Cambridge, MA 02138",266-40,Neville Center,5-202.12 ,"Handwashing Sink, Installation (P, C)",08/24/2023 12:00:00 AM,10/16/2023 12:00:00 AM,08/24/2023 12:00:00 AM,09/19/2023 12:00:00 AM,Complete,POINT (-71.148189 42.38913)
215921,"245 Massachusetts Ave, Cambridge, MA 02139",70-51,Beantown Taqueria,?	4-202.12 ,CIP Equipment,03/23/2023 12:00:00 AM,03/31/2023 12:00:00 AM,03/23/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Complete,POINT (-71.097241 42.361739)
207061,"468 Broadway, Cambridge, MA 02138",136-15,Broadway Marketplace,6-501.111 * ,Controlling Pests,01/05/2023 12:00:00 AM,01/26/2023 12:00:00 AM,01/05/2023 12:00:00 AM,01/12/2023 12:00:00 AM,Complete,POINT (-71.113066 42.37396)
180953,"1680 Massachusetts Ave, Cambridge, MA 02138",174-31,Nirvana Restaurant,6-501.111 * ,Controlling Pests,06/14/2022 12:00:00 AM,07/28/2022 12:00:00 AM,06/14/2022 12:00:00 AM,,Complete,POINT (-71.119841 42.382433)
240966,,,Augusta Chicken,,,08/30/2023 12:00:00 AM,08/31/2023 12:00:00 AM,08/30/2023 12:00:00 AM,,Complete,
190930,"330 Mt Auburn St, Cambridge, MA 02138",241-14,Mount Auburn Hospital - Cafeteria,8-301.11 [590.012] ,"Prerequisite for Operation, Valid Permit",08/19/2022 12:00:00 AM,10/04/2022 12:00:00 AM,08/19/2022 12:00:00 AM,09/22/2022 12:00:00 AM,Complete,POINT (-71.13585 42.374614)
219572,"355 Main St, Cambridge, MA 02142",44-105,Legal Sea Foods,?	4-202.12 ,CIP Equipment,04/20/2023 12:00:00 AM,05/11/2023 12:00:00 AM,04/20/2023 12:00:00 AM,05/10/2023 12:00:00 AM,Complete,POINT (-71.087116 42.362644)
205987,"2447 Massachusetts Ave, Cambridge, MA 02140",184-109,Season To Taste Catering,6-501.11 ,"Repairing-Premises, Structures, Attachments, and Fixtures-Method",12/21/2022 12:00:00 AM,02/24/2023 12:00:00 AM,12/21/2022 12:00:00 AM,01/19/2023 12:00:00 AM,Complete,POINT (-71.131064 42.398321)
207528,"57 Jfk St, Cambridge, MA 02138",162-54,Menya Jiro,5-205.11 ,Accessibility- Operation and Maintenance,01/10/2023 12:00:00 AM,01/17/2023 12:00:00 AM,,01/17/2023 12:00:00 AM,Complete,POINT (-71.120733 42.372038)
256038,"238 Main St, Cambridge, MA 02142",47-94,CVS/pharmacy #11242,,,01/24/2024 12:00:00 AM,01/29/2024 12:00:00 AM,01/24/2024 12:00:00 AM,,Complete,POINT (-71.084487 42.362165)
218935,"1493 Cambridge St, Cambridge, MA 02139",111-60,Cambridge Hospital Cafe,4-601.11 *,"Equipment, Food-Contact Surfaces, and Utensils Clean",04/19/2023 12:00:00 AM,04/26/2023 12:00:00 AM,,04/26/2023 12:00:00 AM,Complete,POINT (-71.104437 42.374425)
202098,"225 Hampshire St, Cambridge, MA 02139",83-8,Punjabi Dhaba,3-302.12 ,Food Storage Containers Identified with Common Name of Food,11/09/2022 12:00:00 AM,11/16/2022 12:00:00 AM,11/09/2022 12:00:00 AM,11/16/2022 12:00:00 AM,Complete,POINT (-71.100839 42.37388)
253192,,,Guckenheimer @ Takeda Cambridge ,,,12/14/2023 12:00:00 AM,12/28/2023 12:00:00 AM,12/14/2023 12:00:00 AM,,Complete,
185896,"425 Massachusetts Ave, Cambridge, MA 02139",91-207,Vitality Bowl,,,07/19/2022 12:00:00 AM,07/20/2022 12:00:00 AM,07/19/2022 12:00:00 AM,,Complete,POINT (-71.100482 42.363664)
215290,"906 Massachusetts Ave, Cambridge, MA 02139",119-90,Mass Ave Diner,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",03/20/2023 12:00:00 AM,04/03/2023 12:00:00 AM,,03/30/2023 12:00:00 AM,Complete,POINT (-71.108661 42.368217)
247027,"28 Dewolfe St, Cambridge, MA 02138",132-137,HUDS Leverett,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",10/05/2023 12:00:00 AM,11/27/2023 12:00:00 AM,10/05/2023 12:00:00 AM,10/31/2023 12:00:00 AM,Complete,POINT (-71.116742 42.369379)
180137,"156 Rindge Ave, Cambridge, MA 02140",195-59,Cedar Child Care,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",06/09/2022 12:00:00 AM,06/24/2022 12:00:00 AM,06/09/2022 12:00:00 AM,06/22/2022 12:00:00 AM,Complete,POINT (-71.130919 42.393315)
186846,,,Reds Street Kitchen ,,,07/25/2022 12:00:00 AM,07/26/2022 12:00:00 AM,07/25/2022 12:00:00 AM,,Complete,
183814,"2088 Massachusetts Ave, Cambridge, MA 02140",199-67,Wasabi at Porter,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",07/06/2022 12:00:00 AM,08/12/2022 12:00:00 AM,07/06/2022 12:00:00 AM,08/10/2022 12:00:00 AM,Complete,POINT (-71.12343 42.391305)
239684,,,Special Events,,,01/04/2023 12:00:00 AM,08/23/2023 12:00:00 AM,01/04/2023 12:00:00 AM,,Complete,
205840,"650 Concord Ave, Cambridge, MA 02138",266-33,Neville Place Assisted Living,4-501.110 ,"Mechanical Warewashing Equipment, Washing Solution Temperature",12/20/2022 12:00:00 AM,01/11/2023 12:00:00 AM,12/20/2022 12:00:00 AM,01/10/2023 12:00:00 AM,Complete,POINT (-71.148709 42.388551)
194013,"1121 Cambridge St, Cambridge, MA 02139",82-57,Clube Desportivo Failense,3-302.12 ,Food Storage Containers Identified with Common Name of Food,09/07/2022 12:00:00 AM,10/04/2022 12:00:00 AM,09/07/2022 12:00:00 AM,09/21/2022 12:00:00 AM,Complete,POINT (-71.095861 42.373189)
206362,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest,4.301.11 ,"Cooling, Heating, and Holding Capacities-Equipment",12/28/2022 12:00:00 AM,01/05/2023 12:00:00 AM,12/28/2022 12:00:00 AM,01/05/2023 12:00:00 AM,Complete,POINT (-71.12158 42.373915)
217897,"777 Memorial Dr, Cambridge, MA 02139",100-68,Bisuteki Japanese Steakhouse,6-501.114 ,"Maintaining Premises, Unnecessary Items and Litter",04/10/2023 12:00:00 AM,04/19/2023 12:00:00 AM,,04/18/2023 12:00:00 AM,Complete,POINT (-71.114978 42.35876)
226062,"260 Walden St, Cambridge, MA 02138",228-55,Paddys,,,05/30/2023 12:00:00 AM,05/31/2023 12:00:00 AM,05/30/2023 12:00:00 AM,,Complete,POINT (-71.13123 42.386006)
234222,"2388 Massachusetts Ave, Cambridge, MA 02140",191-103,Joe Sent Me,3-501.14-.15 ,Proper Cooling and Cooling Methods of PHF,07/10/2023 12:00:00 AM,10/03/2023 12:00:00 AM,07/10/2023 12:00:00 AM,08/14/2023 12:00:00 AM,Complete,POINT (-71.129961 42.396943)
231693,"10 Fawcett St, Cambridge, MA 02138",267F-301,Basil Tree Catering,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",07/05/2023 12:00:00 AM,07/28/2023 12:00:00 AM,07/05/2023 12:00:00 AM,07/27/2023 12:00:00 AM,Complete,POINT (-71.145508 42.389603)
191316,"485 Massachusetts Ave, Cambridge, MA 02139",91-87,Happy Lamb Hot Pot,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,08/22/2022 12:00:00 AM,09/12/2022 12:00:00 AM,08/22/2022 12:00:00 AM,08/29/2022 12:00:00 AM,Complete,POINT (-71.101293 42.364154)
194665,"231 Alewife Brook Pkwy, Cambridge, MA 02138",265B-28,Genki Ya,6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",09/06/2022 12:00:00 AM,11/21/2022 12:00:00 AM,09/06/2022 12:00:00 AM,09/27/2022 12:00:00 AM,Complete,POINT (-71.143598 42.389268)
247518,"17 Central Sq, Cambridge, MA 02139",105-82,India Pavilion Restaurant,4-601.11 (B) and (C),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (C)",10/23/2023 12:00:00 AM,12/21/2023 12:00:00 AM,10/23/2023 12:00:00 AM,12/20/2023 12:00:00 AM,Complete,POINT (-71.10476 42.365375)
202416,"6 Appian Way, Cambridge, MA 02138",169-94,Rebecca's Cafe,6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",11/14/2022 12:00:00 AM,03/09/2023 12:00:00 AM,,02/08/2023 12:00:00 AM,Complete,POINT (-71.121763 42.375065)
253648,"1868 Massachusetts Ave, Cambridge, MA 02140",177-34,Caffe Nero ,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",01/03/2024 12:00:00 AM,02/13/2024 12:00:00 AM,01/03/2024 12:00:00 AM,02/01/2024 12:00:00 AM,Complete,POINT (-71.119519 42.387879)
189787,"2366 Massachusetts Ave, Cambridge, MA 02140",192-38,Greek Corner Restuarant,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",08/09/2022 12:00:00 AM,02/10/2023 12:00:00 AM,08/09/2022 12:00:00 AM,08/22/2022 12:00:00 AM,Complete,POINT (-71.129466 42.396507)
226123,"11 Springfield St, Cambridge, MA 02139",83-15,Olé,4-601.11 *,"Equipment, Food-Contact Surfaces, and Utensils Clean",05/30/2023 12:00:00 AM,06/14/2023 12:00:00 AM,,06/06/2023 12:00:00 AM,Complete,POINT (-71.100348 42.374104)
243049,"272 Brookline St, Cambridge, MA 02139",96-152,Dimi's Place,4-501.12 ,Cutting Surfaces (C),09/13/2023 12:00:00 AM,09/22/2023 12:00:00 AM,09/13/2023 12:00:00 AM,09/21/2023 12:00:00 AM,Complete,POINT (-71.107873 42.357391)
226555,"1105 Massachusetts Ave, Cambridge, MA 02138",134-56,Cilantro Grill, 6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",06/01/2023 12:00:00 AM,06/14/2023 12:00:00 AM,06/01/2023 12:00:00 AM,06/14/2023 12:00:00 AM,Complete,POINT (-71.11342 42.370652)
169376,"1238 Massachusetts Ave, Cambridge, MA 02138",133-52,Hong Kong Restaurant, 5-103.11-.12 ,Water Capacity and Pressure-Quantity and Availability,04/04/2022 12:00:00 AM,04/19/2022 12:00:00 AM,04/04/2022 12:00:00 AM,04/11/2022 12:00:00 AM,Complete,POINT (-71.115943 42.372362)
168319,"45 Quincy St, Cambridge, MA 02138",143-17,HUDS FlyBy,,,03/28/2022 12:00:00 AM,03/28/2022 12:00:00 AM,03/28/2022 12:00:00 AM,,Complete,POINT (-71.114845 42.375759)
187832,"735 Massachusetts Ave, Cambridge, MA 02139",107-9,Shanghai Fresh, 6-501.14 ,"Cleaning Ventilation System, Nuisance and Discharge Prohibition",08/01/2022 12:00:00 AM,08/18/2022 12:00:00 AM,08/01/2022 12:00:00 AM,08/08/2022 12:00:00 AM,Complete,POINT (-71.105062 42.366398)
258262,"822 Somerville Ave, Cambridge, MA 02140",152-25,Anna's Taqueria,3-305.11,Food Storage-Preventing Contamination from the Premises (C),02/06/2024 12:00:00 AM,03/07/2024 12:00:00 AM,,03/05/2024 12:00:00 AM,Complete,POINT (-71.118473 42.388323)
181767,"2420 Massachusetts Ave, Cambridge, MA 02140",191-85,Cambridge House of Pizza,6-501.111 * ,Controlling Pests,06/22/2022 12:00:00 AM,07/26/2022 12:00:00 AM,06/22/2022 12:00:00 AM,07/26/2022 12:00:00 AM,Complete,POINT (-71.130766 42.397399)
169737,"58 Plympton St, Cambridge, MA 02138",161-85,HUDS Quincy,,,04/05/2022 12:00:00 AM,04/06/2022 12:00:00 AM,04/05/2022 12:00:00 AM,,Complete,POINT (-71.117086 42.371116)
230986,"2401 Massachusetts Ave, Cambridge, MA 02140",183-128,Mediterranean Grill,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,06/22/2023 12:00:00 AM,08/04/2023 12:00:00 AM,06/22/2023 12:00:00 AM,07/10/2023 12:00:00 AM,Complete,POINT (-71.129841 42.39729)
240060,"1350 Massachusetts Ave, Cambridge, MA 02138",160-14,Pavement Coffeehouse,5-202.12 ,"Handwashing Sink, Installation (P, C)",08/24/2023 12:00:00 AM,09/08/2023 12:00:00 AM,,08/31/2023 12:00:00 AM,Complete,POINT (-71.118472 42.373011)
239610,"319 Western Ave, Cambridge, MA 02139",122-12,Basta Pasta ,5-501.115 ,Maintaining Refuse Areas and Enclosures(C),08/22/2023 12:00:00 AM,08/29/2023 12:00:00 AM,,08/29/2023 12:00:00 AM,Complete,POINT (-71.11323 42.364642)
228528,"30 Dunster St, Cambridge, MA 02138",160-14,Oggi Gourmet,8-301.11 [590.012] ,"Prerequisite for Operation, Valid Permit",06/13/2023 12:00:00 AM,07/25/2023 12:00:00 AM,,06/20/2023 12:00:00 AM,Complete,POINT (-71.119125 42.372458)
194908,"24 Pearl St, Cambridge, MA 02139",93-71,Rangzen Tibet INC, 5-202.11 * ,Approved System and Cleanable Fixtures,09/12/2022 12:00:00 AM,09/26/2022 12:00:00 AM,,09/26/2022 12:00:00 AM,Complete,POINT (-71.103048 42.364203)
255464,"1193 Cambridge St, Cambridge, MA 02139",82-11,An Sibin,,,01/22/2024 12:00:00 AM,01/22/2024 12:00:00 AM,01/22/2024 12:00:00 AM,,Complete,POINT (-71.097193 42.373363)
232716,"2261 Massachusetts Ave, Cambridge, MA 02140",182-90,Yummy Thai ,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",07/05/2023 12:00:00 AM,10/20/2023 12:00:00 AM,07/05/2023 12:00:00 AM,,Complete,POINT (-71.12668 42.394467)
233306,"878 Massachusetts Ave, Cambridge, MA 02139",119-7,TANJORE,3-304.15 ,"Gloves, Use Limitation-One Task/Contaminated",07/17/2023 12:00:00 AM,02/27/2024 12:00:00 AM,07/17/2023 12:00:00 AM,07/24/2023 12:00:00 AM,Complete,POINT (-71.107784 42.367767)
188092,"2451 Massachusetts Ave, Cambridge, MA 02140",184-193,NORTON LIQUOR,6-501.111 * ,Controlling Pests,08/02/2022 12:00:00 AM,09/22/2022 12:00:00 AM,08/02/2022 12:00:00 AM,09/22/2022 12:00:00 AM,Complete,POINT (-71.131256 42.39848)
162268,"343 Fresh Pond Pkwy, Cambridge, MA 02138",260-73,Fresh Pond Mobil,,,02/08/2022 12:00:00 AM,02/08/2022 12:00:00 AM,02/08/2022 12:00:00 AM,,Complete,POINT (-71.14091 42.385487)
237486,"1154 Massachusetts Ave, Cambridge, MA 02138",133-20,Zinneken's,4-101.19 ,Nonfood-Contact Surfaces (C),08/10/2023 12:00:00 AM,08/21/2023 12:00:00 AM,,08/17/2023 12:00:00 AM,Complete,POINT (-71.114496 42.371204)
201008,"1030 Massachusetts Ave, Cambridge, MA 02139",121-94,Waypoint, 6-501.14 ,"Cleaning Ventilation System, Nuisance and Discharge Prohibition",11/01/2022 12:00:00 AM,11/30/2022 12:00:00 AM,11/01/2022 12:00:00 AM,11/30/2022 12:00:00 AM,Complete,POINT (-71.112205 42.369599)
162563,"1255 Cambridge St, Unit 1255, Cambridge, MA 02139",83-67-1255,Christina's ice cream ,4-602.11 ,Food Contact Surfaces Cleaned-Frequency,02/10/2022 12:00:00 AM,09/14/2022 12:00:00 AM,02/10/2022 12:00:00 AM,02/17/2022 12:00:00 AM,Complete,POINT (-71.098376 42.373507)
189472,"450 Massachusetts Ave, Cambridge, MA 02139",92-132,La Fabrica,7-201.11 * ,Separation – Storage,08/10/2022 12:00:00 AM,09/19/2022 12:00:00 AM,,08/24/2022 12:00:00 AM,Complete,POINT (-71.1011 42.363476)
175697,"202 Alewife Brook Pkwy, Cambridge, MA 02138",265C-25,Cambridge Wine & Spirits,,,01/10/2022 12:00:00 AM,05/17/2022 12:00:00 AM,01/10/2022 12:00:00 AM,,Complete,POINT (-71.141895 42.388965)
201009,"350 Kendall St, Cambridge, MA 02142",14-50,Mexcito,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",11/01/2022 12:00:00 AM,11/09/2022 12:00:00 AM,11/01/2022 12:00:00 AM,11/09/2022 12:00:00 AM,Complete,POINT (-71.08201 42.363516)
166005,"9 Brookline St, Cambridge, MA 02139",93-81,Brookline Lunch,6-501.111 * ,Controlling Pests,03/14/2022 12:00:00 AM,05/06/2022 12:00:00 AM,03/14/2022 12:00:00 AM,05/05/2022 12:00:00 AM,Complete,POINT (-71.101715 42.363788)
237205,"225 Hampshire St, Cambridge, MA 02139",83-8,Punjabi Dhaba,4-601.13,Nonfood Contact Surfaces (C),08/08/2023 12:00:00 AM,08/23/2023 12:00:00 AM,,08/23/2023 12:00:00 AM,Complete,POINT (-71.100839 42.37388)
208795,"150 Western Ave, Cambridge, MA 02139",125-39,Beantown Taqueria Café,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",01/24/2023 12:00:00 AM,03/01/2023 12:00:00 AM,,01/31/2023 12:00:00 AM,Complete,POINT (-71.108856 42.364799)
238751,"1326 Massachusetts Ave, Cambridge, MA 02138",160-74,"Clover Food Lab, Inc.",5-501.115 ,Maintaining Refuse Areas and Enclosures(C),08/17/2023 12:00:00 AM,09/06/2023 12:00:00 AM,08/17/2023 12:00:00 AM,09/06/2023 12:00:00 AM,Complete,POINT (-71.117865 42.37299)
193732,"55 Essex St, Cambridge, MA 02139",90-183,JFK Apartments,6-202.15 ,"Outer Openings, Protected",09/06/2022 12:00:00 AM,09/21/2022 12:00:00 AM,09/06/2022 12:00:00 AM,09/14/2022 12:00:00 AM,Complete,POINT (-71.101182 42.367664)
224190,"1 Bow St, Cambridge, MA 02138",133-51,Hokkaido Ramen Santouka,4-601.11 *,"Equipment, Food-Contact Surfaces, and Utensils Clean",05/18/2023 12:00:00 AM,08/18/2023 12:00:00 AM,,05/25/2023 12:00:00 AM,Complete,POINT (-71.115817 42.372204)
246767,"245 Massachusetts Ave, Cambridge, MA 02139",70-51,Beantown Taqueria,5-205.15,"System Maintained in Good Repair (P, C)",10/17/2023 12:00:00 AM,02/07/2024 12:00:00 AM,10/17/2023 12:00:00 AM,02/07/2024 12:00:00 AM,Complete,POINT (-71.097241 42.361739)
196827,"24 Holyoke St, Cambridge, MA 02138",160-76,Bosso Ramen Tavern,6-501.111 * ,Controlling Pests,09/28/2022 12:00:00 AM,10/05/2022 12:00:00 AM,09/28/2022 12:00:00 AM,10/05/2022 12:00:00 AM,Complete,POINT (-71.118394 42.372165)
